left_wrist_x,left_wrist_y,left_wrist_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,Left_Elbow_x,Left_Elbow_y,Left_Elbow_z,right_wrist_x,right_wrist_y,right_wrist_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_Elbow_x,right_Elbow_y,right_Elbow_z,left_pinky_x,left_pinky_y,left_pinky_z,right_pinky_x,right_pinky_y,right_pinky_z,left_index_x,left_index_y,left_index_z,right_index_x,right_index_y,right_index_z,left_thumb_x,left_thumb_y,left_thumb_z,right_thumb_x,right_thumb_y,right_thumb_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,left_foot_index_x,left_foot_index_y,left_foot_index_z,right_foot_index_x,right_foot_index_y,right_foot_index_z,label
0.277582317,0.33682325,-0.756547048,0.65278384,0.317360822,-0.650361576,0.460366233,0.333186053,-0.777112969,0.326008398,0.377901697,0.009741664,0.632745877,0.322632873,0.044009973,0.479795406,0.35291715,0.116625478,0.238872703,0.332988291,-0.84394782,0.308384986,0.381273016,-0.013012586,0.247126649,0.324636617,-0.814504454,0.306274963,0.385966588,-0.078398024,0.25998106,0.329465113,-0.745580804,0.306647964,0.381784872,-0.027637249,0.646516534,0.497398085,-0.198305561,0.606712107,0.498023419,0.197813216,0.643917118,0.620481151,0.099720616,0.618308411,0.618859136,0.518264526,0.654357515,0.743971035,0.447034238,0.651658941,0.728556067,0.900484592,0.674914178,0.771618223,0.473654201,0.67440443,0.750678704,0.936190282,0.552263858,0.767696057,0.307002597,0.566790203,0.746374101,0.832988218,1
0.211048062,0.375150497,-0.426171937,0.48080355,0.32427744,-0.502393646,0.35105197,0.400143435,-0.544972868,0.442796675,0.472251705,0.277227257,0.54149196,0.321427998,0.130779009,0.521783726,0.415396673,0.27122179,0.175790662,0.362702889,-0.484501471,0.431816646,0.479465685,0.284930494,0.180060227,0.352685369,-0.459820587,0.425597383,0.478316815,0.236146195,0.192606174,0.357653112,-0.412817527,0.428941126,0.475917774,0.254839502,0.48999353,0.505523178,-0.185479767,0.523326147,0.501695148,0.184925824,0.498840059,0.629270339,0.089523734,0.521016728,0.62283829,0.470534721,0.510348547,0.746616395,0.35245037,0.55280827,0.727784442,0.776124692,0.534893835,0.770859229,0.373046561,0.568520919,0.749226949,0.807070877,0.415543459,0.762673346,0.265498072,0.472612434,0.739946613,0.765260834,2
0.267465003,0.331427731,-0.760915181,0.648122447,0.316609309,-0.642544144,0.454875577,0.331612715,-0.78237065,0.348720539,0.395221756,0.052991609,0.626887893,0.321660231,0.051388761,0.486710178,0.356155671,0.141992176,0.224734586,0.32915561,-0.849862889,0.328880992,0.394776201,0.034644048,0.226916748,0.322314124,-0.816581284,0.326564403,0.399363683,-0.030311055,0.242631651,0.326900844,-0.748839226,0.331050336,0.397214302,0.016950948,0.64407214,0.496192368,-0.200071299,0.606542658,0.496672875,0.199611977,0.641937991,0.620143502,0.085742325,0.618354047,0.617172984,0.512097796,0.654568788,0.743654687,0.422046943,0.653682602,0.728207804,0.886659454,0.674706761,0.770111226,0.447998346,0.676067928,0.749642539,0.921573275,0.554668225,0.764562855,0.284007704,0.57026336,0.744493555,0.818530106,1
0.209489883,0.371831827,-0.386990373,0.476974538,0.323139429,-0.497068791,0.344884669,0.396903722,-0.527838134,0.422343523,0.459195906,0.276851523,0.53913017,0.321751989,0.14504346,0.510186587,0.41139055,0.282153633,0.175255288,0.358230566,-0.44345599,0.409688542,0.463455838,0.283341922,0.180003197,0.348730775,-0.418531088,0.402506169,0.46114778,0.234202136,0.192249424,0.354007389,-0.372875817,0.405847078,0.459823753,0.253861769,0.483916744,0.50376057,-0.188773624,0.527524442,0.500254429,0.188248886,0.493749382,0.628883397,0.073646576,0.524368988,0.623026932,0.478221272,0.507885595,0.746700264,0.331178551,0.555812177,0.727555876,0.787472099,0.531967017,0.770139069,0.351920014,0.572573287,0.748739301,0.819062451,0.415702153,0.761818657,0.251876564,0.47617149,0.738796115,0.780117145,2
0.262405504,0.335578492,-0.749603848,0.645002337,0.316532632,-0.646324857,0.449719737,0.33207536,-0.777244722,0.350227766,0.394663007,0.045318173,0.62870333,0.321946671,0.052124872,0.487529328,0.354514226,0.135738487,0.221977329,0.332034516,-0.838308756,0.332518223,0.392891704,0.027143954,0.225480472,0.324322752,-0.804556191,0.330994579,0.397528551,-0.037791359,0.238048326,0.330601977,-0.737094213,0.332570188,0.395997542,0.009570862,0.642732119,0.496242284,-0.199890705,0.608312624,0.496593846,0.199422507,0.641169621,0.620300244,0.087291035,0.618292408,0.61709325,0.518199195,0.654229935,0.743609513,0.424141764,0.653459488,0.727860497,0.89344805,0.674294349,0.769826471,0.450238743,0.675865804,0.749090395,0.928793981,0.553627792,0.765099619,0.28930882,0.569851914,0.744765481,0.829342646,1
0.215551276,0.375658031,-0.421142318,0.48184916,0.324431477,-0.51137393,0.351059566,0.399671079,-0.549374205,0.433551007,0.469797534,0.265612682,0.5437201,0.321920422,0.127633395,0.518023206,0.41538548,0.265997483,0.178736975,0.364047953,-0.48017349,0.419975729,0.476359939,0.271525707,0.182601877,0.354471234,-0.455539468,0.413589176,0.475167658,0.222568797,0.195861091,0.35924192,-0.407633633,0.417574759,0.473183511,0.242868382,0.488568783,0.505972677,-0.186156816,0.525865379,0.502165179,0.185599143,0.494246067,0.629071632,0.094994164,0.521563345,0.622819828,0.487339562,0.507127024,0.747016102,0.365807732,0.553840186,0.726906992,0.808699381,0.531821927,0.770692806,0.387605683,0.571202911,0.747821639,0.841713849,0.41294237,0.762226402,0.285854339,0.476426064,0.737664679,0.805265425,2
0.269289612,0.345488994,-0.740390977,0.644753474,0.3155548,-0.635614961,0.454685367,0.336234278,-0.760421712,0.329768055,0.386149979,0.012984334,0.631149247,0.322458053,0.055748521,0.480457215,0.356400362,0.123275472,0.228455722,0.341343684,-0.828653791,0.311811274,0.384579352,-0.008349726,0.231120987,0.335458746,-0.796148256,0.309460111,0.388973455,-0.074914919,0.24536153,0.341130489,-0.728269901,0.30991298,0.388452124,-0.024606509,0.642957813,0.495153456,-0.196521322,0.605742043,0.495932961,0.196086338,0.642418926,0.619270893,0.078328123,0.617724868,0.617106383,0.504588809,0.654621679,0.743218252,0.403989132,0.651555901,0.72781469,0.8713533,0.675358114,0.769866537,0.428424799,0.673775871,0.749191854,0.905191109,0.55486386,0.764377505,0.263975426,0.568365928,0.744487354,0.803475755,1
0.214640679,0.379908092,-0.414360578,0.479031894,0.324060065,-0.507646708,0.352682563,0.401875332,-0.543018611,0.417340499,0.457532016,0.272854041,0.538218359,0.321037703,0.126255646,0.506194884,0.410771396,0.265983783,0.177515057,0.367804643,-0.471709806,0.405246336,0.460768602,0.278808978,0.181416217,0.358194423,-0.447878442,0.397749715,0.458925422,0.23198227,0.194952657,0.363139108,-0.401004997,0.401086338,0.458146987,0.250856633,0.489191707,0.504686405,-0.182547578,0.522962381,0.500923926,0.182033033,0.496611709,0.628484603,0.095584109,0.522649916,0.622466605,0.479533966,0.509100008,0.745741027,0.361418768,0.55415599,0.727743226,0.791951848,0.532323055,0.769486869,0.382654066,0.570649897,0.749268141,0.823480373,0.416513763,0.761962599,0.281142127,0.474973796,0.739196004,0.781988204,2
0.269556924,0.335158389,-0.718546422,0.64966059,0.315819641,-0.628611951,0.455436052,0.332014624,-0.751927749,0.360366342,0.387648099,0.062679375,0.637075455,0.322491938,0.06395524,0.496945315,0.354137904,0.146912091,0.229908555,0.331916197,-0.80493236,0.343855947,0.386157968,0.044892294,0.228906942,0.327447064,-0.772703565,0.342260702,0.388896347,-0.017683048,0.245863047,0.330952074,-0.706213908,0.346144844,0.390454396,0.027900356,0.644326061,0.496609993,-0.198543591,0.609979877,0.496947726,0.198097132,0.641841974,0.621855926,0.087887795,0.620202673,0.619002035,0.512250931,0.653390164,0.743917432,0.418763838,0.653987757,0.728278517,0.880461906,0.673644645,0.771220368,0.444120964,0.676389367,0.750024764,0.915172052,0.55156586,0.765623641,0.281554917,0.567793471,0.744917722,0.816135593,1
0.212581652,0.384278971,-0.379214048,0.475965193,0.323285808,-0.491430636,0.354887425,0.402481511,-0.520562506,0.42955347,0.469356254,0.273556657,0.540614741,0.321230499,0.13718271,0.516575214,0.415604683,0.272003444,0.176530592,0.372591463,-0.433357186,0.416905143,0.474972823,0.280773791,0.180778264,0.362867624,-0.407742347,0.409602254,0.473620401,0.232113135,0.19369162,0.367703754,-0.364639854,0.413505035,0.471843906,0.251056574,0.484388211,0.504065173,-0.184370737,0.527965899,0.500324614,0.183839481,0.494254603,0.628937937,0.076609179,0.525322594,0.621953774,0.470542193,0.507661893,0.746986446,0.32828403,0.556562514,0.72717087,0.774009767,0.531711461,0.770334366,0.348533679,0.572271416,0.748392386,0.804844824,0.415976721,0.761944309,0.251007729,0.477089246,0.737825004,0.767397454,2
0.202391052,0.378567527,-0.659595048,0.493575481,0.381819089,-0.559111179,0.335785224,0.395917452,-0.694069261,0.257935396,0.409845112,0.196622679,0.452798927,0.387359434,0.051502716,0.353489399,0.405749389,0.223861864,0.167619887,0.371600239,-0.729679984,0.238494358,0.405609816,0.191490658,0.171383742,0.365864169,-0.717070081,0.235650028,0.402608767,0.135375816,0.183065048,0.370963313,-0.654035382,0.240599929,0.405129855,0.167127087,0.496178844,0.574056323,-0.192735981,0.446459217,0.570764021,0.192496074,0.486602588,0.698538945,-0.056256387,0.449951599,0.685210839,0.5165161,0.518486222,0.824062079,0.107096098,0.475182088,0.786747761,0.883663755,0.548271632,0.849415355,0.115920804,0.495845842,0.805648943,0.916872713,0.428551619,0.851471724,-0.059731816,0.386483504,0.808667506,0.839458411,1
0.236343927,0.350189495,-0.637077151,0.506805199,0.376996884,-0.500740007,0.351781173,0.377684284,-0.656511531,0.259158353,0.419544322,0.175768345,0.473365285,0.387799901,0.096984268,0.368632934,0.412610053,0.242512257,0.202897083,0.340449518,-0.704631461,0.236869585,0.415317788,0.16596009,0.211427464,0.335636498,-0.690506526,0.236349458,0.412153602,0.109128403,0.220628194,0.340811654,-0.63168952,0.242075403,0.415395659,0.144690749,0.504239269,0.571989194,-0.189908864,0.462558362,0.569656595,0.189496551,0.491460306,0.696072434,-0.050939456,0.465131384,0.684032498,0.487234519,0.519481623,0.822790272,0.108131288,0.499613852,0.787016698,0.811433224,0.54751554,0.849351456,0.11650542,0.521873426,0.806207942,0.841261113,0.429299622,0.847906485,-0.057685378,0.414313463,0.806988148,0.76594548,2
0.142264811,0.383734485,-0.348099865,0.357389522,0.394132635,-0.381654096,0.228931157,0.433854402,-0.445559138,0.236741884,0.417321953,0.446155154,0.386658871,0.389647666,0.122031905,0.311070451,0.43064338,0.328580064,0.121979098,0.366243808,-0.38046662,0.229435225,0.408511219,0.462852512,0.134463352,0.360185464,-0.371783506,0.222640043,0.40434552,0.435797325,0.142138996,0.367424636,-0.341408844,0.224683413,0.407472708,0.432957592,0.355957206,0.587478166,-0.158240265,0.350820788,0.580568065,0.157980121,0.373675899,0.704225025,0.015927679,0.364799364,0.688869993,0.33978151,0.399375129,0.817018926,0.179126435,0.406679789,0.785023562,0.558607055,0.424020715,0.840597518,0.190943216,0.430796263,0.80852605,0.578721686,0.308384412,0.841787915,0.082688827,0.338722862,0.804074302,0.538589258,1
0.154529456,0.405099404,-0.33808824,0.366054875,0.394133053,-0.381058577,0.244818297,0.444827474,-0.442933647,0.24846754,0.415426062,0.456023835,0.385349775,0.387597593,0.152098595,0.315657018,0.431231792,0.353645435,0.132319241,0.391030944,-0.369843208,0.2458654,0.406015624,0.472065423,0.144009596,0.384736726,-0.364716563,0.238109113,0.40142934,0.44798149,0.152272547,0.390340708,-0.331534077,0.237203204,0.40644097,0.443712671,0.37515093,0.584463616,-0.169641648,0.362192737,0.57803988,0.1694625,0.380689872,0.703866007,-0.017085122,0.3756972,0.689173407,0.355671176,0.399706489,0.818590113,0.120874203,0.417529238,0.786008711,0.578992647,0.423888702,0.842279659,0.129895974,0.442141909,0.808329392,0.598775959,0.30805935,0.843949871,0.015292489,0.35189989,0.808940762,0.557341936,2
0.195158578,0.376706425,-0.615101852,0.485390822,0.381399886,-0.51878043,0.328915104,0.397751952,-0.649699712,0.254383265,0.406032215,0.25434401,0.450154745,0.388250066,0.102150945,0.351303725,0.406272845,0.278500259,0.159208844,0.36930028,-0.683315378,0.235435543,0.399952072,0.249605722,0.163744659,0.363000509,-0.670624574,0.234423081,0.396065729,0.196732677,0.175875072,0.368775543,-0.608942537,0.238035183,0.399487319,0.226142703,0.487228022,0.574840084,-0.194967657,0.439824536,0.571930352,0.194744695,0.483434017,0.699899183,-0.072177709,0.444666502,0.686393145,0.52174759,0.51942253,0.824276502,0.069973489,0.475918322,0.784687169,0.887573145,0.549958696,0.850502378,0.076395797,0.498714934,0.804616156,0.920646398,0.429815889,0.851779559,-0.102834008,0.389263625,0.807115487,0.84945708,1
0.156286471,0.392721887,-0.329190183,0.36891482,0.394216074,-0.389805264,0.239506472,0.434837781,-0.447765804,0.23108462,0.413273905,0.376458076,0.383659975,0.388926671,0.143743297,0.304193169,0.425958748,0.319448386,0.134191886,0.377311991,-0.363476328,0.223082078,0.405354691,0.384766773,0.145664548,0.372205471,-0.357546555,0.218526879,0.400412618,0.355112247,0.153868677,0.377976168,-0.32269063,0.219256716,0.404278294,0.360454341,0.375169908,0.582084168,-0.169782366,0.361174548,0.575512645,0.169568597,0.379184672,0.701478508,-0.037300808,0.372690475,0.687379872,0.364418667,0.398435887,0.817971047,0.085745094,0.415987222,0.785963468,0.588557546,0.423390721,0.841886884,0.093045827,0.44032416,0.807889094,0.608659642,0.306466364,0.844783436,-0.025620366,0.34782677,0.807066294,0.565641492,2
0.196528319,0.356425503,-0.620759833,0.484268956,0.378706479,-0.516027399,0.324872209,0.384404013,-0.657837529,0.257572024,0.430041339,0.181692604,0.44783239,0.387226377,0.101602983,0.354981492,0.417659646,0.250254698,0.159710588,0.34735122,-0.691320213,0.238879648,0.42801362,0.172200069,0.164858917,0.34113246,-0.675978051,0.238629356,0.425927409,0.112526618,0.17662135,0.347466328,-0.614301762,0.242852293,0.427110721,0.149778169,0.488374887,0.570838301,-0.194654779,0.440200722,0.568281638,0.194377024,0.482265467,0.697205422,-0.091324803,0.444524477,0.683237644,0.512159495,0.518104321,0.824152173,0.034663582,0.472385319,0.783378837,0.866828236,0.549848307,0.849930718,0.039001094,0.494003831,0.803664714,0.898535616,0.427682771,0.851750026,-0.14707081,0.38173036,0.804662004,0.822196795,1
0.148293251,0.375550219,-0.355166898,0.363862144,0.392470501,-0.383527382,0.224735056,0.422996469,-0.455411186,0.218276289,0.400242793,0.369505956,0.379840928,0.388053324,0.140295425,0.287630767,0.418455991,0.316538262,0.128619136,0.358217948,-0.390544151,0.209556805,0.392638211,0.376096238,0.14092721,0.353482683,-0.387439769,0.208436361,0.387705644,0.34830456,0.14839316,0.360356523,-0.350327517,0.209520014,0.391737445,0.354049975,0.367887586,0.582265193,-0.167343481,0.353401351,0.575746999,0.167129663,0.376524687,0.701742011,-0.052303676,0.370086916,0.686614165,0.34619083,0.399264649,0.818357198,0.060189501,0.415428292,0.785398084,0.560149903,0.42356268,0.84181254,0.066000776,0.439995839,0.808239075,0.578911985,0.305851507,0.844258327,-0.056946269,0.351288815,0.807970359,0.533749668,2
0.205811098,0.361481909,-0.638823194,0.493807689,0.379878222,-0.531086193,0.334488366,0.387377553,-0.669801459,0.242504878,0.418428666,0.163790688,0.454573534,0.387416375,0.081278085,0.351450813,0.412752623,0.233024239,0.168324218,0.351863529,-0.709099969,0.221090212,0.41436908,0.152454179,0.175620722,0.345023307,-0.695434068,0.219715881,0.41155634,0.093712173,0.186403482,0.352885602,-0.633051889,0.224570946,0.414172925,0.131702485,0.493940116,0.574277516,-0.191743505,0.446610662,0.570978312,0.191442924,0.487232266,0.699179737,-0.066389501,0.450994351,0.685046657,0.515072225,0.518783002,0.824027933,0.083238664,0.478167035,0.784186416,0.875021125,0.548637819,0.849603797,0.090138362,0.499593578,0.803962799,0.907780189,0.428568629,0.850705689,-0.089822068,0.39051797,0.806219044,0.834166405,1
0.151728566,0.380321076,-0.33302267,0.362122796,0.392664123,-0.381742522,0.234492553,0.426004075,-0.443625928,0.226529156,0.410537081,0.376343651,0.38414688,0.387951502,0.138136994,0.297869223,0.424437725,0.314271357,0.130415964,0.363512018,-0.366201787,0.219435952,0.403006038,0.384270028,0.142338112,0.35837499,-0.360565843,0.215289503,0.397682799,0.355948954,0.150050628,0.365027915,-0.327063139,0.216636105,0.401332325,0.360856925,0.366033989,0.582164301,-0.166197107,0.355494776,0.575271843,0.165962802,0.375324639,0.702062542,-0.03889518,0.370204447,0.686879757,0.350681612,0.398879453,0.818588166,0.079259709,0.414420092,0.7852216,0.569745964,0.423444839,0.842164248,0.085950334,0.438684236,0.808035367,0.589336791,0.305830756,0.844982223,-0.033403964,0.347729216,0.806018887,0.546635554,2
0.231611342,0.37077597,-0.644277041,0.51691477,0.379973376,-0.544311505,0.356509979,0.39457806,-0.676092288,0.230572098,0.402486456,0.129552209,0.474498011,0.388332922,0.072027545,0.35197436,0.403385925,0.209715515,0.196322582,0.36178272,-0.713999299,0.204432548,0.39527925,0.114297666,0.203744887,0.355049302,-0.702762542,0.202645717,0.392281703,0.056068334,0.21539872,0.3606571,-0.6392853,0.210063818,0.396443751,0.09640866,0.512830759,0.575149941,-0.192547827,0.467299975,0.571839393,0.192224462,0.497431896,0.699477364,-0.047773918,0.470152518,0.685733874,0.521896231,0.519691352,0.824123675,0.120791121,0.505914631,0.78597753,0.883848443,0.548388898,0.852009187,0.129796408,0.530860608,0.804486777,0.917486183,0.427319052,0.850090675,-0.044062824,0.421882259,0.806689763,0.846431963,1
